Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
"000000013","6/30/2013","11:59:57 AM","LMILWARD","Correspondence","I was finally able to send the Focused Verification Report out to Chuck Farr.  Report is very late in being sent due to the several issues - including the schedule of compliance monitoring, the release of the RFP for the monitoring grant, and the awarding of the grant to a different fiscal agent.  But most importantly, this writer just did not get it done in a timely manner and will not let this sort of delay happend again.

Response is due by the middle of August.","72077","","8/22/2013 12:17:56 PM",
"000000013","7/22/2013","3:06:43 PM","LMILWARD","General Inquiry","Chuck Farr called today to ask for an extension to his CAP that is due on this date.  I gave him an extension until August 9 for the CAP that corresponds to his annual compliance review.

He will also be working on his response to the Focused Review and I told him that is due towards the middle of August, but that he should call me once he starts working on it and if he has any questions.","71887","","7/23/2013 3:08:57 PM",
"000000013","8/1/2013","1:40:41 PM","LMILWARD","General Inquiry","Spoke with Chuck Farr today regarding his findings about eligibility determination and documentation.  His questions led to a long discussion and I emailed him the January 2008 memo from DHS about eligibility and several scenarios that I came up with to answer his questions.  See email and documents in correspondence section of file.

","72076","","8/22/2013 11:59:52 AM",
"000000013","8/6/2013","12:00:16 PM","LMILWARD","Correspondence","Received Corrective Action Plan from Chuck Farr.","71905","","8/9/2013 12:00:52 PM",
"000000013","8/9/2013","12:00:52 PM","LMILWARD","Correspondence","Reviewed CAP.  CAP is approved, so sent approval letter.  Along with the approval letter, I sent out the amended report where a comment was deleted that was not accurate.

Please note that there appears to have been some mistakes made by the monitors during this review.  While this is not an excuse, the review was held during a time of great uncertainty with the monitoring grant and there was not a full team available.  Violations were not double checked before the end of the review as they typically are.

These errors reinforce the importance of the system that has been developed in CFC Compliance Monitoring.

This review is now closed until the six month review of the CAP.","71906","","8/9/2013 12:06:44 PM",
"000000013","8/15/2013","12:17:56 PM","LMILWARD","Correspondence","Received response to the Focused Verification Review from Chuck Farr.  Will be able to review in the next few days.","72078","","8/22/2013 12:19:19 PM",
"000000013","8/21/2013","12:19:19 PM","LMILWARD","Correspondence","Reviewed the responses to the Focused Verification Report.  All responses are appropriate.

Sent out letter to state that the report had been reviewed and I would continue to do periodic follow up to the comments and feedback.","72079","","8/22/2013 12:24:38 PM",
"000000013","12/30/2013","2:15:42 PM","LMILWARD","Correspondence","Sent out letter to Chuck Farr requesting the Six Month Corrective Action Plan update.  Six month update is due to the monitoring office by January 31, 2014.","75990","","2/4/2014 2:17:36 PM",
"000000013","1/30/2014","2:17:36 PM","LMILWARD","Correspondence","Received six month CAP follow up from Chuck Farr via email.","75991","","2/4/2014 2:18:12 PM",
"000000013","2/4/2014","2:18:12 PM","LMILWARD","Correspondence","Reviewed six month CAP follow up.  Everything is appropriate.

Sent out approval letter.","75992","","2/4/2014 2:18:52 PM",
"000000013","3/3/2014","12:42:38 PM","LMILWARD","General Inquiry","Emailed Chuck about potential dates for the annual Compliance Review.  The review is set for May 7 and 8, 2014.  Scheduling letter will be sent out towards the end of March.","80936","","7/9/2014 12:44:07 PM",
"000000013","3/31/2014","12:44:07 PM","LMILWARD","Correspondence","Sent out scheduling letter and review tools to Chuck and fiscal agent representative.","80937","","7/9/2014 12:44:59 PM",
"000000013","4/30/2014","12:44:59 PM","LMILWARD","Correspondence","Faxed Files for Review form to the CFC.  Emailed Chuck to confirm that it was received.","80938","","7/9/2014 12:45:52 PM",
"000000013","5/7/2014","12:45:52 PM","LMILWARD","Meeting","Completed first day of the review.","80939","","7/9/2014 12:46:33 PM",
"000000013","5/8/2014","12:46:33 PM","LMILWARD","Meeting","Completed second day of review.  Exit meeting held with Chuck Farr to discuss the findings.  Also provided TA on making sure that case notes provide details regarding receiving the referral and the separate intake meeting; dating all letters; and just more detailed case notes in general.

I am going to get more information for Chuck about the 45 day timeline and how to document when it is parent reason and should not cause a penalty; whether or not he has to show parents the entire book of credentials - or can use single page sheet by county; and how to properly extend the IFSP.

Signature pages were signed - CAP is ","80940","","7/9/2014 1:11:38 PM",
"000000013","5/9/2014","1:11:38 PM","LMILWARD","General Inquiry","Sent parent contact information to Dee Pratscher, parent advocate.","80941","","7/9/2014 1:12:30 PM",
"000000013","5/23/2014","1:12:30 PM","LMILWARD","Correspondence","Sent out report in one format - as there were technical difficulties during the review and Beth could not export her file reviews.","80942","","7/9/2014 1:13:51 PM",
"000000013","5/27/2014","1:16:23 PM","LMILWARD","General Inquiry","Uploaded report.","80945","","7/9/2014 1:17:16 PM",
"000000013","6/5/2014","1:13:51 PM","LMILWARD","Correspondence","Received CAP from Chuck Farr.","80943","","7/9/2014 1:14:28 PM",
"000000013","6/10/2014","1:14:28 PM","LMILWARD","Correspondence","Reviewed the CAP and sent out approval letter.","80944","","7/9/2014 1:16:23 PM",
"000000013","7/9/2014","1:17:16 PM","LMILWARD","General Inquiry","Updated case notes and scanned file for DHS.

This review is closed until it is time for the six month CAP review.","80946","","7/9/2014 1:18:25 PM",
"000000013","11/6/2014","10:11:13 AM","LMILWARD","General Inquiry","During a provider review, the provider told us that the CFC does not issue authorizations for annual evaluations that are close to the child aging out due to the fact that the school district likes to complete their own evaluuations.

During the next compliance review, I would like to look for this in transition files and see if we should ask DHS about this situation.  I do not remember seeing this during previous reviews.","83597","","11/6/2014 10:14:14 AM",
"000000013","11/7/2014","10:01:31 AM","LMILWARD","Correspondence","Sent out six month CAP review letter to program manager, Chuck Farr.  Six month CAP review is due to the monitoring office by December 8, 2014.","83599","","11/7/2014 10:02:30 AM",
"000000013","12/2/2014","11:32:15 AM","LMILWARD","General Inquiry","Chuck called and asked for an extension on the due date of his six month Corrective Action Plan update.  He has had a service coordinator resign and is in the process of interviewing for a replacement. I gave him an extension until December 22.","84481","","12/29/2014 11:35:31 AM",
"000000013","12/22/2014","11:35:31 AM","LMILWARD","Correspondence","Received six month CAP update via email.  Will review after the holiday break.","84482","","12/29/2014 11:38:32 AM",
"000000013","12/29/2014","11:38:32 AM","LMILWARD","Correspondence","Reviewed six month CAP - it is approved.  Sent out approval letter to Chuck Farr.","84483","","12/29/2014 11:39:47 AM",
"000000014","4/2/2007","12:44:12 PM","LMILWARD","General Inquiry","Contacted Sally Rajkowski to schedule annual review.  Review is set for May 16 and 17, 2007.  Explained that we are doing Family Surveys differently and that the Monitoring Tool is available on the EITAM website.","8386","","5/15/2007 12:45:57 PM",
"000000014","4/2/2007","12:45:57 PM","LMILWARD","Correspondence","Sent our scheduling letter to Sally Rajkowski and Carol Janszen.","8387","","5/15/2007 12:46:42 PM",
"000000014","5/15/2007","12:46:42 PM","LMILWARD","General Inquiry","Spoke with Sally to check on service coordinator availability.  Also got new directions for getting to the CFC.","8388","","5/15/2007 12:47:36 PM",
"000000014","5/15/2007","12:47:36 PM","LMILWARD","Correspondence","Faxed list of files to Sally Rajkowski.","8389","","5/15/2007 12:48:05 PM",
"000000014","5/16/2007","12:48:05 PM","LMILWARD","Meeting","Conducted first day of monitoring review.","8390","","5/15/2007 12:48:39 PM",
"000000014","5/17/2007","12:48:39 PM","LMILWARD","Meeting","Conducted second day and exit conference.","8391","","5/15/2007 12:49:14 PM",
"000000014","5/18/2007","7:38:59 AM","LMILWARD","Correspondence","Received monitoring survey from Sally.","8392","","7/31/2007 7:39:49 AM",
"000000014","5/21/2007","7:39:49 AM","LMILWARD","Correspondence","Faxed family survey information to Nikol.","8393","","7/31/2007 7:40:30 AM",
"000000014","5/31/2007","7:40:30 AM","LMILWARD","General Inquiry","Spoke with Sally Rajkowski.  She is emailing the CAP today and putting a hard copy in the mail.  I will let her know that we received it.","8394","","7/31/2007 7:41:53 AM",
"000000014","5/31/2007","7:41:54 AM","LMILWARD","Correspondence","Received CAP - emailed Sally to let her know that we got it.","8395","","7/31/2007 7:42:34 AM",
"000000014","6/1/2007","7:42:34 AM","LMILWARD","Correspondence","Sent out CAP approval letter.","8396","","7/31/2007 7:44:09 AM",
"000000014","6/1/2007","7:44:09 AM","LMILWARD","Correspondence","Sent out information to DHS.  Review is uploaded and 2007 review is closed.","8397","","7/31/2007 7:45:03 AM",
"000000014","3/24/2008","9:35:45 AM","LMILWARD","General Inquiry","Called Sally Rajkowski and scheduled annual review for April 29, 2008 at 8 am.","14455","","7/3/2008 9:37:48 AM",
"000000014","3/25/2008","9:37:48 AM","LMILWARD","Correspondence","Sent out scheduling letter and monitoring tool.","14456","","7/3/2008 9:38:35 AM",
"000000014","4/22/2008","9:38:35 AM","LMILWARD","Correspondence","Received list of case loads for each service coordinator by fax.","14457","","7/3/2008 9:39:25 AM",
"000000014","4/28/2008","9:39:26 AM","LMILWARD","Correspondence","Faxed Files for Review Form to CFC - called to make sure that it had been received.","14458","","7/3/2008 9:40:22 AM",
"000000014","4/29/2008","9:40:22 AM","LMILWARD","Meeting","Conducted review and exit.  CFC did very well - a few findings, nothing systemic.","14459","","7/3/2008 9:42:55 AM",
"000000014","5/15/2008","9:42:55 AM","LWALLACE","Correspondence","Received CAP from Sally Rajkowski.","14460","","7/3/2008 9:43:28 AM",
"000000014","5/16/2008","9:43:28 AM","LMILWARD","Correspondence","Sent CAP approval letter.","14461","","7/3/2008 9:43:59 AM",
"000000014","7/3/2008","9:43:59 AM","LMILWARD","General Inquiry","Updated case notes and closed file.  The 2008 review is now complete.  Made copies and sent file to DHS.","14462","","7/3/2008 9:45:03 AM",
"000000014","2/25/2009","9:25:09 AM","LMILWARD","Correspondence","Spoke with Sally Rajkowski and scheduled annual monitoring review for Thursday, April 2 at 8 am.  Sent out scheduling letter to Sally and Carol Janszen - along with checklist and tool.  Included a note to Sally about possible additional questions to be added to the tool - and we will send those as soon as they are approved by DHS.","22769","","2/25/2009 9:32:36 AM",
"000000014","3/26/2009","8:56:39 AM","LMILWARD","General Inquiry","Received case manager's reports from Sally Rajkowski via fax.","24462","","4/9/2009 8:57:26 AM",
"000000014","4/1/2009","8:57:27 AM","LMILWARD","Correspondence","Faxed Files for Review Form to Sally.  Called to confirm that she received it.","24463","","4/9/2009 8:58:07 AM",
"000000014","4/2/2009","8:58:07 AM","LMILWARD","Meeting","Conducted review at the CFC office.  Began at 8 am and were done by 3:00 pm - worked through lunch.  CFC did very well - one finding - WOW!  Conducted exit conference with SAlly Rajkowski and Carol Janszen.  Gave report and survey to them.  CAP is due May 4, 2009.","24464","","4/9/2009 8:59:54 AM",
"000000014","4/6/2009","8:59:54 AM","LMILWARD","Correspondence","Received CAP from Sally Rajkowski.  It is fine.","24465","","4/9/2009 9:00:47 AM",
"000000014","4/9/2009","8:54:04 AM","LMILWARD","Correspondence","CAP approval letter sent to Sally Rajkowski.  File copied and placed in basket for DHS.  Report uploaded to FTP site.  This review is now closed.","24461","","4/9/2009 8:56:39 AM",
"000000014","7/23/2009","1:38:52 PM","LMILWARD","General Inquiry","This casenote is to document several phone calls with Sally Rajkowski regarding audiology services.  It was in regards to Carle in Champaign and the overuse of audiology exams.  I clarified that EI doesn't pay for audiological exams on a regular and frequent basis - as Carle often requests.  The audiology exam is to be used to determine if there is a hearing loss - and other EI services should be put in to place if there is a hearing loss - DTH, speech, etc.

Sally understands this and Carle has had lengthy email exchanges with DHS about this situation.  ","29053","","7/23/2009 1:45:33 PM",
"000000014","4/1/2010","3:13:14 PM","LMILWARD","General Inquiry","Contacted Sally Rajkowski to schedule annual monitoring review.","43832","","5/26/2010 3:14:24 PM",
"000000014","4/2/2010","3:14:24 PM","LMILWARD","Correspondence","Sent out scheduling letter to CFC.","43833","","5/26/2010 3:14:48 PM",
"000000014","4/28/2010","3:14:48 PM","LMILWARD","Correspondence","REceived case load listings from Sally.","43834","","5/26/2010 3:15:26 PM",
"000000014","5/4/2010","3:15:26 PM","LMILWARD","Correspondence","Faxed Files for Review form to CFC.  Called to confirm that it was received.","43835","","5/26/2010 3:16:15 PM",
"000000014","5/5/2010","3:16:15 PM","LMILWARD","Meeting","Conducted annual review.  Started at 9 am and exited around 3:30 pm.  We ordered in lunch.  ","43836","","5/26/2010 3:17:58 PM",
"000000014","5/17/2010","3:17:58 PM","LMILWARD","Correspondence","Received CAP.

","43837","","5/26/2010 3:20:57 PM",
"000000014","5/26/2010","3:20:59 PM","LMILWARD","Correspondence","Reviewed CAP and sent out CAP approval letter.

Updated case notes.

Scanned file for DHS - this review is now closed.","43838","","5/26/2010 3:21:58 PM",
"000000014","11/8/2010","9:40:54 AM","LMILWARD","General Inquiry","Called Sally Rajkowski regarding the 6 month CAP follow up.  Explained the requirements in detail and told her to call me if she had questions once she received the letter.","43839","","11/22/2010 9:42:16 AM",
"000000014","11/9/2010","9:42:16 AM","LMILWARD","Correspondence","Sent letter out to Sally Rajkowski regarding 6 month follow up to CAP.","43840","","11/22/2010 9:42:53 AM",
"000000014","11/15/2010","9:42:53 AM","LMILWARD","Correspondence","Received 6 month follow to CAP from Sally.  ","43841","","11/22/2010 9:44:20 AM",
"000000014","11/22/2010","9:44:20 AM","LMILWARD","Correspondence","Reviewed information that Sally sent in last week.  CAP follow up is very detailed and contains supporting documentation that is very thorough.

Approval letter to 6 month follow up to CAP sent.","43842","","11/22/2010 9:45:39 AM",
"000000014","5/5/2011","1:34:55 PM","LMILWARD","General Inquiry","Left message for Sally Rajkowski, Program Manager about scheduling annual CFC review.  ","53510","","8/25/2011 1:36:08 PM",
"000000014","5/9/2011","1:36:08 PM","LMILWARD","General Inquiry","Sally returned my call from last Thursday.  We discussed the following:

*No Admin review this year - only file reviews.
*Looking at more files this year - 42 for CFC #14.
*Majority of the files will be recently closed files, although some may be active files.
*List of files will be sent one week prior to the review.
*Asked her to have case notes printed out for each file.

The review is scheduled for June 22 and 23 - starting at 9:30 am on June 22.","53511","","8/25/2011 1:39:28 PM",
"000000014","5/16/2011","1:39:28 PM","LMILWARD","Correspondence","Sent out scheduling letter and tool to Sally Rajkowski and to Carol Janszen.","53512","","8/25/2011 1:40:32 PM",
"000000014","5/30/2011","1:40:32 PM","LMILWARD","Correspondence","Left message for Sally about rescheduling the annual review due to the reviews taking much longer than expected.","53513","","8/25/2011 1:41:38 PM",
"000000014","6/6/2011","1:41:38 PM","LMILWARD","General Inquiry","Finally spoke with Sally about moving the CFC review into July as they are taking so much longer than hoped.  She was not able to do this due to staff vacations.  But she was willing to change the review to June 23 and 24, instead of June 22 and 23.  I told her that I would not be sending out a new letter die to my travel schedule and I thanked her for her flexibility.","53514","","8/25/2011 1:44:08 PM",
"000000014","6/15/2011","1:44:08 PM","LMILWARD","Correspondence","Completed Files for Review form and faxed to the CFC. Called to confirm that it was received - spoke with Vanessa and she had gotten it.","53515","","8/25/2011 1:47:08 PM",
"000000014","6/23/2011","1:47:09 PM","LMILWARD","Meeting","First day of annual review.  Began review at 9:30 and worked until approximately 4 pm.","53516","","8/25/2011 2:07:12 PM",
"000000014","6/24/2011","2:07:12 PM","LMILWARD","Meeting","Second day of review.  Monitors started at 9:30 - only had a few files left to complete.  This writer arrived at 11 am and monitors were finishing up files.  This writer spent time compiling reports and monitors went home.  Alicia arrived to be a part of the exit conference.  Leigh and Alicia did exit conference from 1-1:30 pm.","53517","","8/25/2011 2:10:05 PM",
"000000014","7/16/2011","2:10:05 PM","LMILWARD","Correspondence","Received CAP.","53518","","8/25/2011 2:11:12 PM",
"000000014","7/26/2011","2:11:12 PM","LMILWARD","Correspondence","Reviewed CAP and sent CAP approval letter.","53519","","8/25/2011 2:11:42 PM",
"000000014","8/25/2011","2:11:42 PM","LMILWARD","General Inquiry","Updated casenotes and reviewed for any outstanding issues.

Report was uploaded on 7-19-11.

Scanned file for sending to DHS.  Review is now closed until the 6 month follow up.","53520","","8/25/2011 2:13:57 PM",
"000000014","1/5/2012","11:12:49 AM","LMILWARD","General Inquiry","Left a message for Sally Rajkowski regarding the six month Corrective Action Plan (CAP) follow up.  Explained that the procedures are the same as last year and that I will be sending out a letter to her today.  Told her to please call if she had any questions.

Mailed letter regarding six month CAP follow up.","55814","","1/5/2012 11:24:12 AM",
"000000014","1/19/2012","10:41:08 AM","LMILWARD","General Inquiry","Sally Rajkowski called today.  A provider is having a bit of an internal upheaval and called to say that due to several therapists quitting in the past several weeks, they are not going to be able to provide services as authorized for the next month or so.  The provider wanted to know if they could reduce the duration of services from 60 minutes to 30 minutes to accomodate this until new therapists are up and running (they said a month or so).  Sally wasn't sure about this and wanted advice on how to proceed.

I contacted Jennifer Kepner at DHS and she stated that the auths cannot be changed for this reason.  She advised the CFC to notify the families of the loss of therapists at the provider and to being the process of finding a new provider for the family.  If this is not done, it has implications with the family fee, etc.

I called and left a message for Sally on her cell phone (309-256-2077) and explained the above and asked her to call me so that we can discuss it further.","56194","","1/19/2012 10:46:15 AM",
"000000014","1/23/2012","8:35:42 AM","LMILWARD","General Inquiry","Sally called and left a voice message to discuss the situation with the provider who has lost several therapists and won't be able to provider services as authorized for the next month or so.  I returned her call and had to leave a message - told her that I would be in all day and to call whenever she had a chance.","56382","","1/23/2012 8:38:19 AM",
"000000014","1/23/2012","1:06:06 PM","LMILWARD","General Inquiry","Sally returned my call and we discussed the situation a bit more.  She is going to call the provider to get more information and will work with the provider to deal with the situation in the best way possible for all involved.

I told her to contact me if any further questions came up.","56383","","1/23/2012 1:41:02 PM",
"000000014","2/1/2012","10:43:32 AM","LMILWARD","Correspondence","Received six month CAP follow up from Sally Rajkowski via email.","56703","","2/7/2012 10:44:29 AM",
"000000014","2/7/2012","10:44:29 AM","LMILWARD","General Inquiry","Reviewed the six month CAP follow up submitted by the CFC.  The updates are appropriate for the report dated June 24, 2011 and Sally did an excellent job of attaching supporting documentation.

However, there was not an update for the report that was dated June 23, 2011.  I emailed Sally and asked her to send me the updates for the findings from the report dated June 23, 2011.  I cannot approve her six month CAP follow up until that information is received.","56704","","2/7/2012 10:47:14 AM",
"000000014","2/8/2012","8:38:08 AM","LMILWARD","Correspondence","Sally sent the six month CAP update that goes with the second report.  It looks good.

Sent out six month CAP approval letter.  Six month CAP review process is now complete.","56889","","2/9/2012 8:39:20 AM",
"000000014","2/23/2012","9:15:57 AM","SCONOVER","","Called Sally to schedule CFC review. Informed her that I was the new contact person for her CFC and that I will be scheduling the review. Let her know that the process is still the same - no interviews, just files. Told her there are 42 files, and that they will mostly be kids that have transitioned in November and December. Let her know that we will be there around 9:30 both days. Will send out letter closer to 30 days.","57208","","2/23/2012 9:18:55 AM",
"000000014","3/20/2012","9:30:36 AM","SCONOVER","","Mailed confirmation letter for CFC review on 4/19 and 4/20.","58078","","3/20/2012 9:30:57 AM",
"000000014","3/20/2012","3:33:41 PM","SCONOVER","","Called Sally, Program Manager, to schedule CFC review. Let her know that I am the new liaison for her CFC and will be scheduling the review. Reviewed process and scheduled review for April 19th and 20th. Let her know there would be 42 files and I will send her the list of files to be reviewed one week prior to the review. Mailed confirmation letter.","60753","","7/12/2012 3:36:16 PM",
"000000014","4/11/2012","11:54:36 AM","SCONOVER","","Faxed the files for review form. Called and left Sally a message letting her know that the list was faxed and to let me know if she doesn't get it or if she has any questions.","58705","","4/11/2012 11:55:24 AM",
"000000014","4/11/2012","3:36:16 PM","SCONOVER","","Faxed list of files to be reviewed today since I will be out of the office tomorrow and Friday.","60754","","7/12/2012 3:36:46 PM",
"000000014","4/19/2012","3:36:46 PM","SCONOVER","","Left for Peoria at 8am. Started review at 9:30. Day one ended at 4pm. ","60755","","7/12/2012 3:37:38 PM",
"000000014","4/20/2012","3:37:38 PM","SCONOVER","","Day 2 started at 9:30am and ended at 4. Report was reviewed and Sally signed the siganture page of report.","60756","","7/12/2012 3:39:40 PM",
"000000014","5/7/2012","1:29:43 PM","LMILWARD","General Inquiry","Sally, Program Manager, called with a few questions about the summary of progress for the six month review.  She asked if it was only providers who were providing ongoing services that needed to do a summary - I said yes, that is correct.  She also asked about the format and wanted to clarify that it needs to be in the format listed in the provider handbook - I answered yes.","58828","","5/7/2012 1:32:22 PM",
"000000014","5/18/2012","3:39:40 PM","SCONOVER","","Received CAP via email. Looked over and everything is in order. Gave to Leigh to look over.","60757","","7/12/2012 3:40:08 PM",
"000000014","5/22/2012","3:40:08 PM","SCONOVER","","Mailed CAP approval letter. Review now closed.","60758","","7/12/2012 3:40:26 PM",
"000000014","6/27/2012","10:50:45 AM","LMILWARD","General Inquiry","Spoke with Sally, Program Manager at this CFC. She had a provider asking about billing IFSP development time to write Home Programs.  She knew the answer was no, but wanted to know where to direct the provider to find this answer in writing.

I directed her to the Provider Handbook (September 2009) and the definition of "Written Home Activity Program" - which states that a written home activity program is a document that is written in the home or other place of service, with input from the parent/caregiver DURING A DIRECT SERVICE SESSION.

I told Sally to call me back if the provider had any questions after being directed to this definition - or to have the provider call this office directly for further clarification.","59680","","6/27/2012 10:55:02 AM",
"000000014","10/29/2012","11:13:18 AM","scONOVER","","Mailed Six Month CAP follow up letter.","64185","","10/31/2012 11:13:41 AM",
"000000014","3/1/2013","1:55:47 PM","LMILWARD","General Inquiry","Left a message for Carol Janszen to schedule annual compliance review.

Carol called back and we scheduled review for April 23 and 24, 2013.","71888","","7/25/2013 1:57:33 PM",
"000000014","3/14/2013","1:57:33 PM","LMILWARD","Correspondence","Sent out scheduling letter to Carol Janszen.","71889","","7/25/2013 1:58:32 PM",
"000000014","4/9/2013","1:58:32 PM","LMILWARD","Correspondence","Received Case Manager Listings from Carol via fax.","71890","","7/25/2013 1:59:24 PM",
"000000014","4/16/2013","1:59:24 PM","LMILWARD","Correspondence","Sent Files for Review Form to Carol Janszen via fax.  Left message for Carol to confirm receipt of the fax.","71891","","7/25/2013 2:01:15 PM",
"000000014","4/23/2013","2:01:15 PM","LMILWARD","Meeting","Conducted first day of annual compliance review.","71892","","7/25/2013 2:02:00 PM",
"000000014","4/24/2013","2:02:00 PM","LMILWARD","Meeting","Conducted second day of annual compliance review.  Held exit meeting with Carol Janszen to discuss the report.","71893","","7/25/2013 2:02:48 PM",
"000000014","5/22/2013","2:02:48 PM","LMILWARD","General Inquiry","Spoke with Carol Janszen today.  The Peoria County Board did not get the CFC grant.  It went to Easter Seals-UCP.  Carol was heart-broken and unsure of what this means for her staff.  She is planning to protest the decision.

Carol asked for an extension to the deadline for submitting the CAP.  Extension was granted - extension is indefinitely while the CFC submits a protest and waits for a decision to be rendered.","71894","","7/25/2013 2:05:44 PM",
"000000014","6/26/2013","2:05:44 PM","LMILWARD","General Inquiry","Spoke with Carol - the protest was denied.  She is still planning on submitting the CAP that was due towards the end of May.  She will be submitting it as soon as the County allows her access to her computer again.  The transition to the new fiscal agent has been very hard for all involved.","71895","","7/25/2013 2:08:17 PM",
"000000014","7/2/2013","2:08:17 PM","LMILWARD","General Inquiry","Sent Carol an email to inquire about CAP - as her voice mailbox has been full the past couple of days.","71896","","7/25/2013 2:09:10 PM",
"000000014","7/3/2013","2:09:10 PM","LMILWARD","General Inquiry","Carol responded to email.  She is still waiting to have access to her files.","71897","","7/25/2013 2:10:28 PM",
"000000014","7/11/2013","2:10:28 PM","LMILWARD","Correspondence","Spoke with Carol.  The CAP is finished.  The Monitoring Program has been without email so I told her to mail the CAP.  She said it would be sent out today.","71898","","7/25/2013 2:12:03 PM",
"000000014","7/12/2013","2:12:03 PM","LMILWARD","General Inquiry","Got CAP in mail.  Will be able to review in the next few weeks.  I will send out letter to Carol and separate letter and report and CAP to Easter Seals - per Carol's request.","71899","","7/25/2013 2:13:50 PM",
"000000014","7/25/2013","2:13:50 PM","LMILWARD","Correspondence","Reviewed CAP.  There are some errors in it - but it is being approved due to the fact that the fiscal agent no longer holds the grant as of July 1, 2013.

Sent approval letter to Carol Janszen.

Sent letter, along with report and CAP, to Gary Reed - CFC Program Manager.  Explained that the CAP had been approved, but the new fiscal agent would need to review and be prepared for the six month CAP follow up.

Updated case notes.  Scanned file for DHS.

This review is now closed until six month CAP review.","71900","","7/25/2013 2:18:07 PM",
"000000014","10/22/2013","9:55:41 AM","LMILWARD","General Inquiry","Gary Reed, new Program Manager of CFC 14, left message and asked me to call him.","73629","","10/24/2013 9:56:33 AM",
"000000014","10/23/2013","9:56:33 AM","LMILWARD","General Inquiry","Returned call and spoke with Gary Reed.  Traditionally, this CFC has date stamped everything before they file it in their files.  Gary is not sure why that is done and would like to discontinue this practice, but wanted to check with monitoring first.  I told him that I can't think of why this would be necessary, so it was okay to stop doing it.  I told him that if the monitors saw a problem with this during their annual compliance review, we would discuss it and make it a finding, not a violation, if at all possible.","73630","","10/24/2013 10:01:53 AM",
"000000014","11/25/2013","2:39:34 PM","LMILWARD","Correspondence","Sent out letter to Gary Reed that explains that he will not have to do a six month follow up to the Corrective Action Plan that was submitted in response to the Compliance review that tool place in April. Because CFC 14 must participate in a Focused Verification Review in March 2014 - this review will serve as a follow up to the Corrective Action Plan.

Letter stated that I will follow up with Gary in late January 2014 with more information about the Focused Verification Review and scheduling dates, etc.","74481","","12/2/2013 2:42:27 PM",
"000000014","1/21/2014","11:34:46 AM","LMILWARD","Correspondence","Sent out scheduling letter for Focused Verification Review to Gary Reed.  ","75981","","2/4/2014 11:35:32 AM",
"000000014","1/27/2014","11:35:32 AM","LMILWARD","General Inquiry","Gary Reed called and left a message.  He received letter about Focused Verification Review and was calling to schedule.","75982","","2/4/2014 11:36:58 AM",
"000000014","1/28/2014","11:36:58 AM","LMILWARD","General Inquiry","Spoke with Gary Reed today.  Explained the components of the Focused Verification Review.  We scheduled the review for March 13 and 14, 2014.

Gary also explained that the CFC now sends a letter for the initial contact with the family. He wanted to make sure that counted as two day contact and I told him yes.  He said that he thinks this has helped with families more likely to answer phone when service coordinator calls to schedule the intake, etc.

I will send out confirmation letter once I have the names of the files for review.  I am supposed to get the names from DHS on February 1.","75983","","2/4/2014 11:41:35 AM",
"000000014","2/3/2014","11:41:35 AM","LMILWARD","Correspondence","Recieved names of files from DHS.  Compiled letter, Files For Review form and other enclosures.","75984","","2/4/2014 11:42:23 AM",
"000000014","2/4/2014","11:42:23 AM","LMILWARD","Correspondence","Mailed out confirmation letter and the following:

*Summary of Focused Verification Review
*Tentative Agenda
*Files for Review Form
*File Review Tool","75985","","2/4/2014 11:43:36 AM",
"000000014","2/28/2014","11:32:34 AM","LMILWARD","Correspondence","Emailed service coordinator interview questions and program manager interview questions to Gary Reed, Program Manager.","77325","","3/12/2014 11:33:24 AM",
"000000014","3/4/2014","11:33:24 AM","LMILWARD","General Inquiry","Spoke with Gary Reed to confirm that he received the interview questions.  Also confirmed Focused Verification Review next week.","77326","","3/12/2014 11:39:36 AM",
"000000014","3/13/2014","2:43:34 PM","LMILWARD","Meeting","Conducted first day of Focused Verification Review.","81873","","8/20/2014 2:44:15 PM",
"000000014","3/14/2014","10:46:36 AM","LMILWARD","General Inquiry","Scheduled annual Compliance Review while at CFC doing the Focused Verification Review.  Review is scheduled for June 11 and 12.  Scheduling confirmation letter will be sent out in the beginning of May.","81407","","7/29/2014 10:52:29 AM",
"000000014","3/14/2014","2:44:15 PM","LMILWARD","Meeting","Conducted second day of Focused Verification Review.","81874","","8/20/2014 2:45:21 PM",
"000000014","3/15/2014","2:45:21 PM","LMILWARD","Correspondence","Faxed Gary the current version of the EI Provider Agreement.  He requested this because he is trying to determine if EI providers are required to refer to Child and Family Connections first - before referring to a private provider.  This CFC has had issues in the past with providers not referring children until after insurance benefits run out, etc.","81875","","8/20/2014 2:47:51 PM",
"000000014","4/30/2014","10:52:29 AM","LMILWARD","Correspondence","Sent out scheduling letter and monitoring tools for CFC Compliance Review to Gary Reed and fiscal representative.","81408","","7/29/2014 10:57:39 AM",
"000000014","5/24/2014","2:50:10 PM","LMILWARD","Correspondence","Sent service coordinator and program manager interviews to Gary Reed via regular email.

Sent provider and stakeholder surveys to Gary Reed via CBO sercure email.","81876","","8/20/2014 2:51:50 PM",
"000000014","5/25/2014","2:51:50 PM","LMILWARD","Correspondence","Sent children's file reviews from Focused Verification Review to Gary Reed via CBO secure email.","81877","","8/20/2014 2:52:59 PM",
